ADM4_EN,ADM3_EN,ADM4_PCODE,pop,pop_est
Barangay 433,City of Manila,PH1303901433,523.0,623.9989970488458
Barangay 434,City of Manila,PH1303901434,1582.0,1586.2901651066888
Barangay 435,City of Manila,PH1303901435,471.0,1592.7443977823616
Barangay 436,City of Manila,PH1303901436,967.0,1997.0840455754292
Barangay 437,City of Manila,PH1303901437,983.0,1730.2710499569964
Barangay 438,City of Manila,PH1303901438,648.0,1314.940583772432
Barangay 439,City of Manila,PH1303901439,821.0,1397.525804298372
Barangay 440,City of Manila,PH1303901440,918.0,1475.2176495884025
Barangay 441,City of Manila,PH1303901441,666.0,1279.9211710879586
Barangay 442,City of Manila,PH1303901442,688.0,1323.8404416708115
Barangay 443,City of Manila,PH1303901443,1084.0,1481.9512156088526
Barangay 444,City of Manila,PH1303901444,582.0,1272.8685021997446
Barangay 445,City of Manila,PH1303901445,941.0,1351.802460041749
Barangay 446,City of Manila,PH1303901446,769.0,1203.8850245339554
Barangay 447,City of Manila,PH1303901447,1259.0,1322.1483500424931
Barangay 448,City of Manila,PH1303901448,1167.0,1825.0773655188118
Barangay 449,City of Manila,PH1303901449,1360.0,1776.092631557242
Barangay 450,City of Manila,PH1303901450,1603.0,2053.8339764795187
Barangay 451,City of Manila,PH1303901451,1030.0,1872.9970331016282
Barangay 452,City of Manila,PH1303901452,693.0,1330.597343379256
Barangay 453,City of Manila,PH1303901453,1066.0,1423.064888749966
Barangay 454,City of Manila,PH1303901454,936.0,1799.9535255805572
Barangay 455,City of Manila,PH1303901455,1287.0,2015.374507453016
Barangay 456,City of Manila,PH1303901456,1589.0,2390.200123454274
Barangay 457,City of Manila,PH1303901457,2895.0,749.189306425978
Barangay 458,City of Manila,PH1303901458,1649.0,2824.397415200174
Barangay 459,City of Manila,PH1303901459,1049.0,723.3951578633491
Barangay 460,City of Manila,PH1303901460,861.0,1290.7433325693496
Barangay 461,City of Manila,PH1303901461,733.0,849.6792517955573
Barangay 462,City of Manila,PH1303901462,1594.0,950.883491089309
Barangay 463,City of Manila,PH1303901463,856.0,1218.3550469560273
Barangay 464,City of Manila,PH1303901464,3138.0,1201.7842324828557
Barangay 465,City of Manila,PH1303901465,1292.0,664.1378739711415
Barangay 466,City of Manila,PH1303901466,1448.0,364.53337773337836
Barangay 467,City of Manila,PH1303901467,1417.0,1239.266695713815
Barangay 468,City of Manila,PH1303901468,1364.0,804.8446372041782
Barangay 469,City of Manila,PH1303901469,2424.0,354.4907794451926
Barangay 470,City of Manila,PH1303901470,1487.0,250.81715319585788
Barangay 471,City of Manila,PH1303901471,1773.0,639.3901992573448
Barangay 472,City of Manila,PH1303901472,1126.0,1323.2074468623186
Barangay 473,City of Manila,PH1303901473,1395.0,1352.4018704337332
Barangay 474,City of Manila,PH1303901474,1614.0,2688.391343928098
Barangay 475,City of Manila,PH1303901475,1701.0,2635.6495220792303
Barangay 476,City of Manila,PH1303901476,1213.0,2879.3492562280517
Barangay 477,City of Manila,PH1303901477,1082.0,1968.5537603113708
Barangay 478,City of Manila,PH1303901478,935.0,2667.730087730389
Barangay 479,City of Manila,PH1303901479,3179.0,455.35638233862636
Barangay 480,City of Manila,PH1303901480,1073.0,1582.5493839353403
Barangay 481,City of Manila,PH1303901481,1943.0,359.4358301818171
Barangay 482,City of Manila,PH1303901482,864.0,1297.1211053710956
Barangay 483,City of Manila,PH1303901483,1397.0,2174.166508714352
Barangay 484,City of Manila,PH1303901484,2285.0,1055.231901088382
Barangay 485,City of Manila,PH1303901485,1800.0,2295.088059967339
Barangay 486,City of Manila,PH1303901486,687.0,2440.1982215730122
Barangay 487,City of Manila,PH1303901487,1464.0,2584.2975459088425
Barangay 488,City of Manila,PH1303901488,818.0,1866.906950431992
Barangay 489,City of Manila,PH1303901489,1224.0,2432.6121326109223
Barangay 490,City of Manila,PH1303901490,1048.0,665.9845202718986
Barangay 491,City of Manila,PH1303901491,926.0,1164.7588265898996
Barangay 492,City of Manila,PH1303901492,1165.0,2301.058108855376
Barangay 493,City of Manila,PH1303901493,858.0,1362.67048455456
Barangay 494,City of Manila,PH1303901494,1663.0,4354.858841646206
Barangay 495,City of Manila,PH1303901495,1443.0,3591.4300477478405
Barangay 496,City of Manila,PH1303901496,1085.0,2244.5429570437086
Barangay 497,City of Manila,PH1303901497,1601.0,3018.3814094938098
Barangay 498,City of Manila,PH1303901498,1029.0,2228.444243831447
Barangay 499,City of Manila,PH1303901499,1435.0,1850.1258523634087
Barangay 500,City of Manila,PH1303901500,1404.0,4176.756480723308
Barangay 501,City of Manila,PH1303901501,941.0,1423.217452012424
Barangay 502,City of Manila,PH1303901502,920.0,1688.8567171026116
Barangay 503,City of Manila,PH1303901503,1038.0,2458.321575312081
Barangay 504,City of Manila,PH1303901504,1361.0,2411.742747285201
Barangay 505,City of Manila,PH1303901505,788.0,1693.7440578363485
Barangay 506,City of Manila,PH1303901506,816.0,1265.7513923770534
Barangay 507,City of Manila,PH1303901507,1526.0,1691.5167477319335
Barangay 508,City of Manila,PH1303901508,1020.0,1464.3470211633448
Barangay 509,City of Manila,PH1303901509,814.0,1737.1629817799562
Barangay 510,City of Manila,PH1303901510,1010.0,1790.517124822322
Barangay 511,City of Manila,PH1303901511,1129.0,1899.5858349901446
Barangay 512,City of Manila,PH1303901512,2560.0,3203.1381861492755
Barangay 513,City of Manila,PH1303901513,1929.0,3209.3898432750084
Barangay 514,City of Manila,PH1303901514,2196.0,3027.029561832532
Barangay 515,City of Manila,PH1303901515,2289.0,4242.757903711517
Barangay 516,City of Manila,PH1303901516,1192.0,1660.5657103858293
Barangay 517,City of Manila,PH1303901517,1355.0,2195.886955468876
Barangay 518,City of Manila,PH1303901518,2019.0,3481.3853346324745
Barangay 519,City of Manila,PH1303901519,1385.0,2418.1131284919124
Barangay 520,City of Manila,PH1303901520,695.0,1007.9452574795652
Barangay 521,City of Manila,PH1303901521,1582.0,2931.7822776132043
Barangay 522,City of Manila,PH1303901522,1082.0,1803.7156581965644
Barangay 523,City of Manila,PH1303901523,1299.0,2285.4401752009203
Barangay 524,City of Manila,PH1303901524,796.0,2500.0392623140706
Barangay 525,City of Manila,PH1303901525,1673.0,2469.8881228442224
Barangay 526,City of Manila,PH1303901526,805.0,1192.9954760684686
Barangay 527,City of Manila,PH1303901527,2424.0,1839.4568710947171
Barangay 528,City of Manila,PH1303901528,1510.0,1683.1213313626283
Barangay 529,City of Manila,PH1303901529,944.0,1375.6079398457525
Barangay 530,City of Manila,PH1303901530,503.0,1434.9270211942617
Barangay 531,City of Manila,PH1303901531,1310.0,2578.3508777580523
Barangay 532,City of Manila,PH1303901532,1085.0,1777.2577244292113
Barangay 533,City of Manila,PH1303901533,948.0,1497.7420191603856
Barangay 534,City of Manila,PH1303901534,1128.0,1957.1453610236276
Barangay 535,City of Manila,PH1303901535,1037.0,1524.1246990341604
Barangay 536,City of Manila,PH1303901536,1045.0,1722.4006028968722
Barangay 537,City of Manila,PH1303901537,1474.0,1607.5507571473688
Barangay 538,City of Manila,PH1303901538,971.0,1373.3020499477552
Barangay 539,City of Manila,PH1303901539,2015.0,3140.1432815212797
Barangay 540,City of Manila,PH1303901540,2024.0,2387.757232668593
Barangay 541,City of Manila,PH1303901541,812.0,1069.1159831025152
Barangay 542,City of Manila,PH1303901542,336.0,1063.7593161643892
Barangay 543,City of Manila,PH1303901543,830.0,1306.146341960215
Barangay 544,City of Manila,PH1303901544,45.0,199.5436936964489
Barangay 545,City of Manila,PH1303901545,934.0,1201.2057845133177
Barangay 546,City of Manila,PH1303901546,768.0,1719.4506008421088
Barangay 547,City of Manila,PH1303901547,1170.0,2576.0079121866597
Barangay 548,City of Manila,PH1303901548,771.0,1411.0385960682863
Barangay 549,City of Manila,PH1303901549,770.0,1383.8449746572664
Barangay 550,City of Manila,PH1303901550,657.0,1201.6352046260038
Barangay 551,City of Manila,PH1303901551,591.0,1472.0972365964262
Barangay 552,City of Manila,PH1303901552,942.0,1610.9788202605828
Barangay 553,City of Manila,PH1303901553,1454.0,1174.6520105754764
Barangay 554,City of Manila,PH1303901554,1581.0,2195.9896795247014
Barangay 555,City of Manila,PH1303901555,1151.0,2193.990299007835
Barangay 556,City of Manila,PH1303901556,909.0,1494.6015786958749
Barangay 557,City of Manila,PH1303901557,1352.0,1512.4892283720606
Barangay 558,City of Manila,PH1303901558,1198.0,1566.9511661318575
Barangay 559,City of Manila,PH1303901559,1535.0,1740.9987307687184
Barangay 560,City of Manila,PH1303901560,1133.0,1797.035766630942
Barangay 561,City of Manila,PH1303901561,2387.0,2234.891732016617
Barangay 562,City of Manila,PH1303901562,2261.0,2302.04429029151
Barangay 563,City of Manila,PH1303901563,1549.0,1622.692017539465
Barangay 564,City of Manila,PH1303901564,1451.0,1607.7874975213517
Barangay 565,City of Manila,PH1303901565,2658.0,3876.6930026831774
Barangay 566,City of Manila,PH1303901566,2177.0,2924.0262869488884
Barangay 567,City of Manila,PH1303901567,2437.0,4203.3334126689615
Barangay 568,City of Manila,PH1303901568,1881.0,2441.679361752451
Barangay 569,City of Manila,PH1303901569,2107.0,2145.1577673632137
Barangay 570,City of Manila,PH1303901570,1897.0,3329.917071198834
Barangay 571,City of Manila,PH1303901571,2452.0,2087.9205733567674
Barangay 572,City of Manila,PH1303901572,1617.0,1630.5688171361421
Barangay 573,City of Manila,PH1303901573,716.0,1690.7844135311775
Barangay 574,City of Manila,PH1303901574,1043.0,2180.141140075104
Barangay 575,City of Manila,PH1303901575,1078.0,1888.4029222673444
Barangay 576,City of Manila,PH1303901576,2112.0,2690.0777033258196
Barangay 577,City of Manila,PH1303901577,801.0,1454.871279973608
Barangay 578,City of Manila,PH1303901578,1186.0,2389.212958050363
Barangay 579,City of Manila,PH1303901579,1468.0,2291.127688222137
Barangay 580,City of Manila,PH1303901580,1889.0,1993.1532585972666
Barangay 581,City of Manila,PH1303901581,2212.0,7019.428835483166
Barangay 582,City of Manila,PH1303901582,1269.0,1539.619687647012
Barangay 583,City of Manila,PH1303901583,1228.0,1293.6097982549811
Barangay 584,City of Manila,PH1303901584,3486.0,7614.522127722321
Barangay 585,City of Manila,PH1303901585,1138.0,3387.5707977323327
Barangay 586,City of Manila,PH1303901586,6859.0,3834.042821351206
Barangay 587,City of Manila,PH1303901587,2685.0,2122.6853659862245
Barangay 587-A,City of Manila,PH1303901987,1227.0,2019.944535884461
Barangay 588,City of Manila,PH1303901588,1037.0,1885.543214702288
Barangay 589,City of Manila,PH1303901589,559.0,796.3614903579353
Barangay 590,City of Manila,PH1303901590,2854.0,1896.038981775752
Barangay 591,City of Manila,PH1303901591,2085.0,3227.2091074093737
Barangay 592,City of Manila,PH1303901592,2119.0,2524.1803400206722
Barangay 593,City of Manila,PH1303901593,1628.0,1808.2025283114674
Barangay 594,City of Manila,PH1303901594,686.0,1837.1331452440584
Barangay 595,City of Manila,PH1303901595,4229.0,3326.8715392251393
Barangay 596,City of Manila,PH1303901596,2467.0,2330.1667822386166
Barangay 597,City of Manila,PH1303901597,1544.0,2213.1347432697917
Barangay 598,City of Manila,PH1303901598,10510.0,6833.49656394975
Barangay 599,City of Manila,PH1303901599,4577.0,2572.876958276252
Barangay 600,City of Manila,PH1303901600,6276.0,2992.1581099520454
Barangay 601,City of Manila,PH1303901601,7765.0,7603.34385514601
Barangay 602,City of Manila,PH1303901602,2027.0,7325.021511413978
Barangay 603,City of Manila,PH1303901603,739.0,3473.8823664513448
Barangay 604,City of Manila,PH1303901604,1581.0,1844.7718064771261
Barangay 605,City of Manila,PH1303901605,2242.0,1348.333992722208
Barangay 606,City of Manila,PH1303901606,443.0,1058.804559967525
Barangay 607,City of Manila,PH1303901607,1443.0,1161.2407758470529
Barangay 608,City of Manila,PH1303901608,821.0,1783.5820908422072
Barangay 609,City of Manila,PH1303901609,859.0,2895.4214486694627
Barangay 610,City of Manila,PH1303901610,991.0,2623.032053086791
Barangay 611,City of Manila,PH1303901611,774.0,1797.8151941308804
Barangay 612,City of Manila,PH1303901612,718.0,2312.9644688711082
Barangay 613,City of Manila,PH1303901613,579.0,2256.2212886271063
Barangay 614,City of Manila,PH1303901614,406.0,1835.464093315588
Barangay 615,City of Manila,PH1303901615,1875.0,2456.5620905513624
Barangay 616,City of Manila,PH1303901616,1117.0,3551.5837875149073
Barangay 617,City of Manila,PH1303901617,1300.0,3268.043311566766
Barangay 618,City of Manila,PH1303901618,749.0,2268.094843463544
Barangay 619,City of Manila,PH1303901619,1288.0,3816.177152290315
Barangay 620,City of Manila,PH1303901620,736.0,1572.3970986006282
Barangay 621,City of Manila,PH1303901621,2070.0,1424.8468293947283
Barangay 622,City of Manila,PH1303901622,1229.0,2594.377982922248
Barangay 623,City of Manila,PH1303901623,980.0,2024.2351255074166
Barangay 624,City of Manila,PH1303901624,1510.0,2406.2386690820704
Barangay 625,City of Manila,PH1303901625,794.0,2298.7565319723963
Barangay 626,City of Manila,PH1303901626,1502.0,2793.197017156267
Barangay 627,City of Manila,PH1303901627,1618.0,3188.950168265198
Barangay 628,City of Manila,PH1303901628,16279.0,9033.588531759617
Barangay 629,City of Manila,PH1303901629,1640.0,2833.7459434355383
Barangay 630,City of Manila,PH1303901630,6552.0,1149.9719843727319
Barangay 631,City of Manila,PH1303901631,1045.0,1679.2495437966627
Barangay 632,City of Manila,PH1303901632,576.0,1245.0905560237093
Barangay 633,City of Manila,PH1303901633,548.0,1021.7541883115645
Barangay 634,City of Manila,PH1303901634,960.0,1969.5015280439766
Barangay 635,City of Manila,PH1303901635,723.0,997.0420784163078
Barangay 636,City of Manila,PH1303901636,2025.0,4369.889944191213
Barangay 637,City of Manila,PH1303901637,1320.0,764.4299887202724
Barangay 638,City of Manila,PH1303901638,828.0,2466.4640716917047
Barangay 639,City of Manila,PH1303901639,475.0,814.950575139568
Barangay 640,City of Manila,PH1303901640,2179.0,5493.010446478035
Barangay 641,City of Manila,PH1303901641,805.0,1552.9231337881415
Barangay 642,City of Manila,PH1303901642,1355.0,2018.3665304410026
Barangay 643,City of Manila,PH1303901643,659.0,2116.859817170687
Barangay 644,City of Manila,PH1303901644,735.0,1319.4264043833089
Barangay 645,City of Manila,PH1303901645,1716.0,2922.23151407431
Barangay 646,City of Manila,PH1303901646,970.0,1071.0889442503321
Barangay 647,City of Manila,PH1303901647,3019.0,1035.8042085202064
Barangay 648,City of Manila,PH1303901648,9086.0,2720.333921520277
Barangay 659,City of Manila,PH1303901659,439.0,286.3184457732585
Barangay 659-A,City of Manila,PH1303901959,3547.0,566.6601404253411
Barangay 660,City of Manila,PH1303901660,387.0,452.4120909673857
Barangay 660-A,City of Manila,PH1303901960,3099.0,302.3489676000885
Barangay 661,City of Manila,PH1303901661,486.0,1447.0994654986664
Barangay 666,City of Manila,PH1303901666,904.0,468.6283534013236
Barangay 667,City of Manila,PH1303901667,3010.0,232.82890511408894
Barangay 668,City of Manila,PH1303901668,2905.0,103.31250662463273
Barangay 669,City of Manila,PH1303901669,3738.0,77.14670473915461
Barangay 670,City of Manila,PH1303901670,2904.0,169.41434060732297
Barangay 663,City of Manila,PH1303901663,704.0,752.1461679026964
Barangay 663-A,City of Manila,PH1303901963,185.0,85.657641303806
Barangay 664,City of Manila,PH1303901664,555.0,603.1763809117315
Barangay 654,City of Manila,PH1303901654,1492.0,1186.7837510277
Barangay 655,City of Manila,PH1303901655,1714.0,1095.365240678467
Barangay 656,City of Manila,PH1303901656,519.0,114.51978899029747
Barangay 657,City of Manila,PH1303901657,919.0,1074.050734869515
Barangay 658,City of Manila,PH1303901658,2793.0,2751.384062278688
Barangay 689,City of Manila,PH1303901689,736.0,1944.996164013196
Barangay 690,City of Manila,PH1303901690,544.0,955.6215339407353
Barangay 691,City of Manila,PH1303901691,434.0,1141.511427025634
Barangay 692,City of Manila,PH1303901692,2508.0,1746.0779974658803
Barangay 693,City of Manila,PH1303901693,557.0,848.3208780937515
Barangay 694,City of Manila,PH1303901694,1478.0,1807.1872249122437
Barangay 695,City of Manila,PH1303901695,722.0,1755.050175775409
Barangay 696,City of Manila,PH1303901696,4121.0,1474.0419309343752
Barangay 697,City of Manila,PH1303901697,3568.0,1466.4456640958783
Barangay 698,City of Manila,PH1303901698,1759.0,902.9930074835505
Barangay 699,City of Manila,PH1303901699,2733.0,524.997686488236
Barangay 700,City of Manila,PH1303901700,140.0,303.8627393375434
Barangay 701,City of Manila,PH1303901701,3328.0,2501.0851205552
Barangay 702,City of Manila,PH1303901702,3572.0,1810.8001521219237
Barangay 703,City of Manila,PH1303901703,848.0,949.0468178888817
Barangay 704,City of Manila,PH1303901704,5339.0,2814.3410338225517
Barangay 705,City of Manila,PH1303901705,2696.0,1943.0424434931087
Barangay 706,City of Manila,PH1303901706,301.0,1196.045607841137
Barangay 707,City of Manila,PH1303901707,1081.0,514.4104440060215
Barangay 708,City of Manila,PH1303901708,788.0,357.4044220851725
Barangay 709,City of Manila,PH1303901709,5339.0,639.1340226941461
Barangay 710,City of Manila,PH1303901710,747.0,1030.272616347418
Barangay 711,City of Manila,PH1303901711,1308.0,955.2892963630741
Barangay 712,City of Manila,PH1303901712,1225.0,955.4416594480938
Barangay 713,City of Manila,PH1303901713,2091.0,542.3863211010614
Barangay 714,City of Manila,PH1303901714,1617.0,1105.9542953652121
Barangay 715,City of Manila,PH1303901715,217.0,587.8546432820191
Barangay 716,City of Manila,PH1303901716,836.0,597.79008136569
Barangay 717,City of Manila,PH1303901717,491.0,268.39410755231205
Barangay 718,City of Manila,PH1303901718,1196.0,532.4981581669841
Barangay 719,City of Manila,PH1303901719,8846.0,1893.197747551537
Barangay 720,City of Manila,PH1303901720,1604.0,488.2669402970189
Barangay 721,City of Manila,PH1303901721,583.0,918.5668509189351
Barangay 722,City of Manila,PH1303901722,682.0,2315.222175536402
Barangay 723,City of Manila,PH1303901723,588.0,1166.310786286299
Barangay 724,City of Manila,PH1303901724,2459.0,5710.801093634553
Barangay 725,City of Manila,PH1303901725,1990.0,125.95687831466626
Barangay 726,City of Manila,PH1303901726,738.0,2708.812100864255
Barangay 727,City of Manila,PH1303901727,2842.0,1151.904354701113
Barangay 728,City of Manila,PH1303901728,886.0,503.94523471171124
Barangay 729,City of Manila,PH1303901729,1775.0,1173.5517073676226
Barangay 730,City of Manila,PH1303901730,2443.0,2667.6847093651095
Barangay 731,City of Manila,PH1303901731,2933.0,4019.0062904069564
Barangay 732,City of Manila,PH1303901732,1983.0,2290.8865341126784
Barangay 733,City of Manila,PH1303901733,4317.0,4623.877498506505
Barangay 738,City of Manila,PH1303901738,3548.0,3056.5089556113776
Barangay 739,City of Manila,PH1303901739,4598.0,2750.9467930468295
Barangay 740,City of Manila,PH1303901740,4185.0,3193.046993717992
Barangay 741,City of Manila,PH1303901741,1296.0,1726.5733821730612
Barangay 742,City of Manila,PH1303901742,836.0,745.1608253305398
Barangay 743,City of Manila,PH1303901743,2028.0,3289.7430859844544
Barangay 744,City of Manila,PH1303901744,1253.0,2435.743490688264
Barangay 688,City of Manila,PH1303901688,756.0,2110.554769003154
Barangay 735,City of Manila,PH1303901735,2038.0,1939.3233702490106
Barangay 736,City of Manila,PH1303901736,3825.0,1299.9319711694952
Barangay 737,City of Manila,PH1303901737,2615.0,1059.9719516863554
Barangay 734,City of Manila,PH1303901734,792.0,817.584791975428
Barangay 662,City of Manila,PH1303901662,1753.0,3358.6865012608473
Barangay 664-A,City of Manila,PH1303901964,689.0,1120.3666563350312
Barangay 671,City of Manila,PH1303901671,1239.0,1727.995682229975
Barangay 672,City of Manila,PH1303901672,3268.0,4780.524256569052
Barangay 673,City of Manila,PH1303901673,2539.0,3766.18514001791
Barangay 674,City of Manila,PH1303901674,1629.0,2830.0452195606517
Barangay 675,City of Manila,PH1303901675,2044.0,3710.4947682054126
Barangay 676,City of Manila,PH1303901676,2564.0,1784.7503923688323
Barangay 677,City of Manila,PH1303901677,2235.0,1970.1212653942516
Barangay 678,City of Manila,PH1303901678,1335.0,1536.4235074964083
Barangay 679,City of Manila,PH1303901679,860.0,841.1276685328262
Barangay 680,City of Manila,PH1303901680,1085.0,3047.9922779136623
Barangay 681,City of Manila,PH1303901681,1453.0,1859.640690155953
Barangay 682,City of Manila,PH1303901682,747.0,1464.2754190405224
Barangay 683,City of Manila,PH1303901683,869.0,1347.451063406337
Barangay 684,City of Manila,PH1303901684,2685.0,2394.811890804329
Barangay 685,City of Manila,PH1303901685,869.0,3478.154579598813
Barangay 809,City of Manila,PH1303901809,1479.0,2038.5787173313395
Barangay 810,City of Manila,PH1303901810,2073.0,2438.4983225609703
Barangay 811,City of Manila,PH1303901811,2242.0,733.2158948256645
Barangay 812,City of Manila,PH1303901812,1722.0,3002.71666536721
Barangay 813,City of Manila,PH1303901813,967.0,2037.0503154986843
Barangay 814,City of Manila,PH1303901814,2528.0,1611.3096577410074
Barangay 815,City of Manila,PH1303901815,1470.0,3249.31221101434
Barangay 816,City of Manila,PH1303901816,806.0,709.6816525403852
Barangay 817,City of Manila,PH1303901817,1395.0,698.5449435056003
Barangay 818,City of Manila,PH1303901818,1424.0,1620.3398257353274
Barangay 819,City of Manila,PH1303901819,2280.0,1716.2282491545368
Barangay 820,City of Manila,PH1303901820,1362.0,2215.5518275915792
Barangay 821,City of Manila,PH1303901821,2474.0,1336.9000658478283
Barangay 822,City of Manila,PH1303901822,1087.0,1698.4245114871458
Barangay 823,City of Manila,PH1303901823,3590.0,1754.6163117907047
Barangay 824,City of Manila,PH1303901824,1378.0,760.0291343381986
Barangay 825,City of Manila,PH1303901825,463.0,402.271466244053
Barangay 826,City of Manila,PH1303901826,2048.0,2035.670015742144
Barangay 827,City of Manila,PH1303901827,2719.0,3580.1542233616497
Barangay 828,City of Manila,PH1303901828,2715.0,1507.8606389283295
Barangay 829,City of Manila,PH1303901829,4375.0,5006.207250470956
Barangay 830,City of Manila,PH1303901830,5407.0,5489.482603480079
Barangay 831,City of Manila,PH1303901831,3678.0,2861.29190241906
Barangay 832,City of Manila,PH1303901832,2990.0,755.6533165983137
Barangay 686,City of Manila,PH1303901686,3306.0,2227.3352560597273
Barangay 687,City of Manila,PH1303901687,2106.0,1677.1230379081517
Barangay 833,City of Manila,PH1303901833,1517.0,2509.9992797922046
Barangay 834,City of Manila,PH1303901834,1918.0,1599.889256255496
Barangay 835,City of Manila,PH1303901835,2943.0,2866.973707628336
Barangay 836,City of Manila,PH1303901836,5673.0,2603.591248504808
Barangay 837,City of Manila,PH1303901837,3188.0,4383.487440745402
Barangay 838,City of Manila,PH1303901838,3238.0,3135.0874924868826
Barangay 839,City of Manila,PH1303901839,2052.0,2195.816296923795
Barangay 840,City of Manila,PH1303901840,2820.0,3160.7209815863416
Barangay 841,City of Manila,PH1303901841,2541.0,849.5249686066086
Barangay 842,City of Manila,PH1303901842,2831.0,2469.817842819279
Barangay 843,City of Manila,PH1303901843,9355.0,2771.7906031356147
Barangay 844,City of Manila,PH1303901844,4285.0,3582.55089198974
Barangay 845,City of Manila,PH1303901845,1527.0,1487.166792636293
Barangay 846,City of Manila,PH1303901846,1996.0,1086.3397375326374
Barangay 847,City of Manila,PH1303901847,3132.0,3687.0731172070687
Barangay 848,City of Manila,PH1303901848,1589.0,2945.670312378312
Barangay 849,City of Manila,PH1303901849,1908.0,1419.8697242160276
Barangay 850,City of Manila,PH1303901850,2655.0,1081.288852674912
Barangay 851,City of Manila,PH1303901851,1121.0,877.5579105233103
Barangay 852,City of Manila,PH1303901852,979.0,1045.8048944084076
Barangay 853,City of Manila,PH1303901853,291.0,482.3287615475771
Barangay 855,City of Manila,PH1303901855,2319.0,2865.5450656715348
Barangay 856,City of Manila,PH1303901856,1733.0,2459.073846162263
Barangay 857,City of Manila,PH1303901857,1907.0,1117.092121481864
Barangay 858,City of Manila,PH1303901858,718.0,1310.8934942464348
Barangay 859,City of Manila,PH1303901859,1377.0,2714.752493999119
Barangay 860,City of Manila,PH1303901860,3480.0,1597.5946867970674
Barangay 861,City of Manila,PH1303901861,1131.0,1877.9152489299613
Barangay 862,City of Manila,PH1303901862,2525.0,4599.593043632209
Barangay 863,City of Manila,PH1303901863,1492.0,3823.7534458715013
Barangay 864,City of Manila,PH1303901864,822.0,1399.7373799797508
Barangay 865,City of Manila,PH1303901865,86.0,2059.4543407441975
Barangay 867,City of Manila,PH1303901867,2396.0,2978.147246017164
Barangay 868,City of Manila,PH1303901868,3002.0,1455.86805290632
Barangay 870,City of Manila,PH1303901870,3139.0,2509.144928354012
Barangay 871,City of Manila,PH1303901871,2480.0,1564.1021031501978
Barangay 872,City of Manila,PH1303901872,1950.0,1879.766513512595
Barangay 869,City of Manila,PH1303901869,2078.0,2013.8972102421603
Barangay 649,City of Manila,PH1303901649,69769.0,56466.05354525306
Barangay 650,City of Manila,PH1303901650,4889.0,2724.2214810650257
Barangay 651,City of Manila,PH1303901651,2033.0,2036.6303249067325
Barangay 652,City of Manila,PH1303901652,34.0,71.1091403022759
Barangay 653,City of Manila,PH1303901653,58.0,2695.1315823752707
Barangay 745,City of Manila,PH1303901745,1826.0,1676.313085863083
Barangay 746,City of Manila,PH1303901746,1494.0,1920.4975372912127
Barangay 747,City of Manila,PH1303901747,381.0,671.0571770402538
Barangay 748,City of Manila,PH1303901748,888.0,3236.147281620949
Barangay 749,City of Manila,PH1303901749,673.0,674.9803090303565
Barangay 750,City of Manila,PH1303901750,1220.0,1816.4422640242362
Barangay 751,City of Manila,PH1303901751,1175.0,2672.654488889502
Barangay 752,City of Manila,PH1303901752,782.0,1390.2934898468543
Barangay 753,City of Manila,PH1303901753,2531.0,2534.680013001432
Barangay 755,City of Manila,PH1303901755,1722.0,1970.267319134843
Barangay 756,City of Manila,PH1303901756,736.0,1659.682808250402
Barangay 757,City of Manila,PH1303901757,488.0,976.0084313634276
Barangay 758,City of Manila,PH1303901758,487.0,685.0907469489496
Barangay 759,City of Manila,PH1303901759,802.0,1831.12258131976
Barangay 760,City of Manila,PH1303901760,966.0,2603.335693582438
Barangay 761,City of Manila,PH1303901761,1097.0,2468.1826600621625
Barangay 762,City of Manila,PH1303901762,391.0,817.0256511310604
Barangay 763,City of Manila,PH1303901763,1984.0,3596.602901085307
Barangay 764,City of Manila,PH1303901764,2073.0,3250.4952448592862
Barangay 765,City of Manila,PH1303901765,2215.0,3459.4918913600345
Barangay 766,City of Manila,PH1303901766,3321.0,2470.476930140499
Barangay 767,City of Manila,PH1303901767,5497.0,4063.706898595159
Barangay 768,City of Manila,PH1303901768,1403.0,2950.0552849477676
Barangay 769,City of Manila,PH1303901769,2317.0,2451.174182596163
Barangay 770,City of Manila,PH1303901770,9673.0,4618.059753161961
Barangay 771,City of Manila,PH1303901771,1902.0,3247.7407384406197
Barangay 772,City of Manila,PH1303901772,2439.0,3873.1521360343877
Barangay 773,City of Manila,PH1303901773,2656.0,3343.8905311690232
Barangay 774,City of Manila,PH1303901774,2909.0,2139.3123835556444
Barangay 775,City of Manila,PH1303901775,12116.0,5718.303277502287
Barangay 776,City of Manila,PH1303901776,4606.0,3244.34574745512
Barangay 777,City of Manila,PH1303901777,3100.0,2305.503094081044
Barangay 778,City of Manila,PH1303901778,1860.0,1338.4702954609795
Barangay 779,City of Manila,PH1303901779,4450.0,3974.4869514392653
Barangay 780,City of Manila,PH1303901780,2340.0,2081.349244061036
Barangay 781,City of Manila,PH1303901781,4337.0,3162.7664475269344
Barangay 782,City of Manila,PH1303901782,1619.0,2630.9458966008056
Barangay 783,City of Manila,PH1303901783,2341.0,2366.756230822232
Barangay 784,City of Manila,PH1303901784,3425.0,3110.440176195261
Barangay 785,City of Manila,PH1303901785,1081.0,1696.4405040379972
Barangay 786,City of Manila,PH1303901786,1476.0,2902.951163863916
Barangay 787,City of Manila,PH1303901787,3646.0,2069.1505547334127
